area,shape,HtoW,height,width,days,years,TOTALN,TOTALP,lossSAV,lossFP,minthresholdtomoveSAV,maxthresholdtomoveSAV,maxamounttomoveSAV,minthresholdtomoveFP,maxthresholdtomoveFP,maxamounttomoveFP,numbFPspecies,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,halfsatBSAV,halfsatB01,halfsatB02,halfsatB03,halfsatB04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,halfsatPSAV,halfsatP01,halfsatP02,halfsatP03,halfsatP04,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,lightlimitation,shadingbyFP,lightattenuation,wind_avg,wind_std,prob_up,prob_down,prob_left,prob_right,wind_direction,lightlimitation_FP,propyears_avgFPcover_abovethreshold,propyears_prop_daysFP_abovehalf,avg_avg_FPcover,avg_max_FPcover,avg_firstdayFP,propyears_avgSAVcover_abovethreshold,propyears_prop_daysSAV_abovehalf,avg_avg_SAVcover,avg_max_SAVcover,avg_firstdaySAV
1600,rect,4,80,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,1584,16,0,0,0,158400,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,5.77E-12,3.33E-11,NA,1,1,95.10249295,100,10
1600,rect,4,80,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,1584,16,0,0,0,158400,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,2.28E-10,1.25E-09,NA,1,1,95.0976411,100,10
1600,rect,4,80,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,1584,16,0,0,0,158400,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,9.06E-09,5.01E-08,NA,1,1,95.10511404,100,10
1600,rect,4,80,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,1584,16,0,0,0,158400,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,3.24E-07,1.80E-06,NA,1,1,95.0962516,100,10
1600,rect,4,80,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,1584,16,0,0,0,158400,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,1.43E-05,7.74E-05,NA,1,1,95.10469008,100,10
1600,rect,4,80,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,1584,16,0,0,0,158400,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,0.002711218,0.014929238,NA,1,1,95.09926214,100,10
1600,rect,4,80,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,1584,16,0,0,0,158400,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0.142857143,0.043976942,0.232722732,NA,0.857142857,0.857142857,95.0929598,100,10
1600,rect,4,80,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,1584,16,0,0,0,158400,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.285714286,0.285714286,0.597889905,2.073208968,NA,0.714285714,0.714285714,94.68124712,100,10.5
1600,rect,4,80,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,1584,16,0,0,0,158400,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.428571429,0.571428571,56.45942545,62.51140716,NA,0.142857143,0.142857143,46.51493444,58.42222894,NA
1600,rect,4,80,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,1584,16,0,0,0,158400,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1,1,82.02407302,84.8096092,2,0.142857143,0.142857143,26.89480061,31.88062654,NA
1600,rect,4,80,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,3.46E-11,2.09E-10,NA,0.857142857,0.857142857,95.10135346,100,10
1600,rect,4,80,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,3.57E-09,2.06E-08,NA,0.857142857,0.857142857,95.09884236,100,10
1600,rect,4,80,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0.142857143,1.19E-06,6.51E-06,NA,0.857142857,0.857142857,95.10037624,100,10
1600,rect,4,80,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.142857143,0.142857143,0.000166641,0.00092143,NA,0.714285714,0.714285714,95.09932796,100,10
1600,rect,4,80,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.142857143,0.142857143,0.001515479,0.008400805,NA,0.714285714,0.714285714,95.09438073,100,10
1600,rect,4,80,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.142857143,0.285714286,0.0690962,0.323643705,NA,0.714285714,0.714285714,95.03171937,100,10.25
1600,rect,4,80,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.285714286,0.285714286,0.565161713,2.248724218,NA,0.571428571,0.571428571,92.62435282,100,12.25
1600,rect,4,80,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.571428571,0.571428571,33.66246552,43.10552015,NA,0.285714286,0.285714286,59.29098562,73.55677517,NA
1600,rect,4,80,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1.142857143,1,89.43166658,91.57611371,1,0,0,19.1535485,23.77214704,NA
1600,rect,4,80,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1.142857143,1,90.33070233,92.56149887,1,0,0,18.22593046,22.48433765,NA
1600,rect,4,80,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1.142857143,1,93.25372893,95.70805649,1,0,0,15.33774313,19.2984658,NA
1600,rect,4,80,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,6.25E-13,3.77E-12,NA,0.857142857,1,95.10454397,100,10
1600,rect,4,80,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,6.93E-10,4.00E-09,NA,0.857142857,0.857142857,95.10126088,100,10
1600,rect,4,80,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,6.20E-08,3.41E-07,NA,0.857142857,0.857142857,95.09623814,100,10
1600,rect,4,80,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,3.03E-06,1.68E-05,NA,0.857142857,0.857142857,95.10403089,100,10
1600,rect,4,80,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,0.000163769,0.000908509,NA,0.857142857,0.857142857,95.0972235,100,10
1600,rect,4,80,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0.142857143,0.001922286,0.01039667,NA,0.714285714,0.857142857,95.09357758,100,10
1600,rect,4,80,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0.142857143,0.045629126,0.240306506,NA,0.714285714,0.714285714,95.0862398,100,10
1600,rect,4,80,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.285714286,0.285714286,0.473454402,1.57719761,NA,0.571428571,0.571428571,93.24139605,100,11.25
1600,rect,4,80,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0.142857143,0.288484478,1.168288695,NA,0.714285714,0.714285714,95.05834953,100,10.25
1600,rect,4,80,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1,1,82.01620482,84.44459823,2,0,0,26.62911386,31.56862086,NA
1600,rect,4,80,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,16,16,0,0,0,1600,1600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1.142857143,1,86.14571348,88.91346633,1,0,0,22.77367759,27.41393069,NA
1600,rect,4,80,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,3.07E-11,1.85E-10,NA,1,1,95.09836261,100,10
1600,rect,4,80,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,6.80E-10,3.93E-09,NA,1,1,95.10348631,100,10
1600,rect,4,80,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.142857143,0.142857143,4.57E-07,2.50E-06,NA,1,1,95.10305236,100,10
1600,rect,4,80,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.142857143,0.142857143,9.57E-05,0.000529139,NA,0.857142857,0.857142857,95.10315853,100,10
1600,rect,4,80,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.142857143,0.142857143,0.001105709,0.006130196,NA,0.714285714,0.714285714,95.09815462,100,10
1600,rect,4,80,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.142857143,0.285714286,0.02059253,0.109322433,NA,0.714285714,0.714285714,95.09337784,100,10
1600,rect,4,80,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.428571429,0.428571429,5.159492425,13.00748975,NA,0.428571429,0.428571429,88.57184445,99.97200167,24
1600,rect,4,80,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.714285714,0.714285714,47.43218839,56.06284733,NA,0.142857143,0.142857143,49.60092962,63.48114793,NA
1600,rect,4,80,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1,1,87.94064911,90.11597248,1.25,0,0,20.51875373,25.2500253,NA
1600,rect,4,80,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1.142857143,1,90.96474791,93.31544122,1,0,0,17.52319392,21.87102897,NA
1600,rect,4,80,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,1584,1584,0,0,0,158400,158400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1.142857143,1,93.36921353,95.73641102,1,0,0,15.06855199,18.89361795,NA
1600,rect,4,80,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,1.55E-11,9.37E-11,NA,1,1,95.10228589,100,10
1600,rect,4,80,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,4.05E-10,2.34E-09,NA,1,1,95.10279601,100,10
1600,rect,4,80,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,1.65E-08,9.04E-08,NA,1,1,95.10252367,100,10
1600,rect,4,80,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,6.70E-07,3.70E-06,NA,1,1,95.10471458,100,10
1600,rect,4,80,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.142857143,0.142857143,0.000318082,0.001764511,NA,0.857142857,0.857142857,95.09604118,100,10
1600,rect,4,80,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.142857143,0.285714286,0.013700126,0.073289562,NA,0.714285714,0.714285714,95.09496506,100,10
1600,rect,4,80,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.285714286,0.285714286,0.585782801,2.807009407,NA,0.571428571,0.571428571,94.50824538,100,10.75
1600,rect,4,80,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0.571428571,0.571428571,24.42700863,33.23031687,NA,0.285714286,0.285714286,69.70036235,84.26853323,NA
1600,rect,4,80,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1,1,89.14925416,91.20893314,1,0,0,19.17375063,23.84084362,NA
1600,rect,4,80,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1.142857143,1,89.66376339,91.95436652,1,0,0,18.80880901,23.1209181,NA
1600,rect,4,80,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,800,800,0,0,0,80000,80000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,1.142857143,1,89.43880885,91.83100303,1,0,0,18.84561283,23.21957961,NA
3600,square,1,60,60,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,3.11E-13,1.88E-12,NA,1,1,95.09930832,100,10
3600,square,1,60,60,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,5.84E-12,3.37E-11,NA,1,1,95.09934307,100,10
3600,square,1,60,60,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,3564,36,0,0,0,356400,3600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.5,0.05,1,0,0,0,up,0.01,0,0,2.26E-10,1.24E-09,NA,1,1,95.10107346,100,10
