"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
31,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,9.18840667959108e-10,5.3712325296261e-09,NA,0.75,1,99.9139249438889,100,1,64.1386412934492,99.8260155957625,99.9138534237523,99.9139249438889,17.7696362843592,0.00977459956067148,2.99991284114726e-06,9.18840667959108e-10
32,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,9.28778690704906e-10,5.42932685752795e-09,NA,0.75,1,99.9139249569961,100,1,66.8640574796152,99.851840186465,99.913865993685,99.9139249569961,16.506992036019,0.00990038222800953,3.03235938102293e-06,9.28778690704906e-10
33,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,9.29498442685791e-10,5.43353428476614e-09,NA,0.75,1,99.9139249550611,100,1,65.5678856231327,99.8486238766555,99.9138641419247,99.9139249550611,17.3452922192179,0.00990602920011329,3.03470929074439e-06,9.29498442685791e-10
34,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,1.29045661380195e-09,7.54357396644244e-09,NA,0.75,0.75,99.9139249216755,100,1,59.1808516036778,99.8017889070705,99.9138327631419,99.9139249216755,23.9967384796541,0.013753081094927,4.21319768184836e-06,1.29045661380195e-09
35,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.84711141344252e-09,1.07975901107629e-08,NA,0.75,0.75,99.9139248562451,100,1,51.6385555091326,99.6804105549097,99.9137710250735,99.9139248562451,30.9337419472172,0.0196418893645168,6.03061384700459e-06,1.84711141344252e-09
36,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,2.54855027193229e-09,1.48979650132259e-08,NA,0.75,0.75,99.9139248380083,100,1,50.0877676187457,99.6645132885964,99.9137547301638,99.9139248380083,34.8183432877138,0.0270808472718111,8.32073392659325e-06,2.54855027193229e-09
37,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,1.23798366985712e-09,7.23683484042428e-09,NA,0.75,0.75,99.9139249173092,100,1,56.4416897494627,99.7971289589666,99.9138284907223,99.9139249173092,26.2109070611532,0.0131929133146769,4.04187933390298e-06,1.23798366985712e-09
38,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,1.50057309728538e-09,8.77184403594716e-09,NA,0.75,0.75,99.913924901637,100,1,55.428404195943,99.7711107640733,99.9138139198811,99.913924901637,27.7540719197331,0.0159897563844668,4.89920468412777e-06,1.50057309728538e-09
39,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.77554120988589e-09,1.03792148484399e-08,NA,0.75,0.75,99.913924889377,100,1,54.0142901727574,99.7566854495902,99.9138026355437,99.913924889377,29.9400515560578,0.0189125551025475,5.79694507404148e-06,1.77554120988589e-09
40,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,1.30555482246624e-09,7.6318330001862e-09,NA,0.75,0.75,99.9139249146183,100,1,57.6926684820329,99.7902421432661,99.9138260271812,99.9139249146183,25.1019423286445,0.0139138434391249,4.26249165196007e-06,1.30555482246624e-09
41,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,1.57150541369064e-11,9.18649042521812e-11,NA,1,1,99.9139250152515,100,1,88.9233981893518,99.9094790276459,99.9139202744791,99.9139250152515,0.448842762937312,0.000167514693637832,5.13079081438832e-08,1.57150541369064e-11
42,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,2.59193262267514e-11,1.51515635985602e-10,NA,1,1,99.913925014956,100,1,88.8163122852372,99.9092813814433,99.913920008485,99.913925014956,0.691983828434368,0.000276287269874694,8.46237243418914e-08,2.59193262267514e-11
43,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.90447662750747e-11,1.69785903990014e-10,NA,1,1,99.9139250148158,100,1,88.8259270520878,99.9091787526674,99.9139198794236,99.9139250148158,0.656263200670876,0.00030960302780729,9.48279393332142e-08,2.90447662750747e-11
44,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,3.31423396470844e-11,1.93738935408587e-10,NA,1,1,99.9139250146014,100,1,88.6864467014586,99.9090126309831,99.9139196809151,99.9139250146014,0.792860484783374,0.000353281369546537,1.08206061796886e-07,3.31423396470844e-11
45,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,8.60603332483743e-11,5.030796715619e-10,NA,1,1,99.9139250125255,100,1,87.5331855982927,99.9074923044785,99.9139177808689,99.9139250125255,2.52372912983212,0.000917361050313272,2.80977439548624e-07,8.60603332483743e-11
46,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,9.67119858952207e-11,5.65345639086119e-10,NA,1,1,99.9139250124048,100,1,87.8277459105192,99.907461718643,99.9139176831355,99.9139250124048,2.34411888264352,0.00103090255470021,3.15753903634073e-07,9.67119858952207e-11
47,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.12175707956044e-10,6.55741340820500e-10,NA,1,1,99.9139250118341,100,1,87.4317461547541,99.9070489062808,99.9139171623174,99.9139250118341,2.8447558081257,0.00119573831187212,3.66241240488162e-07,1.12175707956044e-10
48,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,1.76207102315438e-10,1.03004726816339e-09,NA,1,1,99.9139250085303,100,1,85.7595850568802,99.9044434666948,99.9139141044276,99.9139250085303,4.1929522366115,0.00187828309916472,5.75296638899289e-07,1.76207102315438e-10
49,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,2.50989396974585e-10,1.4671993313232e-09,NA,1,1,99.9139250064379,100,1,84.7408037693219,99.9031280033928,99.9139122253764,99.9139250064379,7.23683201157608,0.00267542746258866,8.19452534070974e-07,2.50989396974585e-10
50,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,2.55737311146796e-10,1.49495403563596e-09,NA,1,1,99.9139250057648,100,1,84.360314197975,99.9025469661867,99.9139115884668,99.9139250057648,6.96416636405587,0.00272603706489502,8.3495394696043e-07,2.55737311146796e-10
51,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.95736547645896e-10,2.31334233670849e-09,NA,1,1,99.9139250009254,100,1,83.2365777050405,99.899169491901,99.9139071871067,99.9139250009254,9.21687952501554,0.00421836646850386,1.29203592148914e-06,3.95736547645896e-10
52,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,5.14064600039169e-10,3.00504820731836e-09,NA,1,1,99.9139249963371,100,1,82.0552222166619,99.8958015113108,99.9139029899535,99.9139249963371,10.9856259057848,0.00547969207789939,1.67836388439451e-06,5.14064600039169e-10
53,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,5.12823167575837e-10,2.99779121199456e-09,NA,1,1,99.9139249935335,100,1,79.0783954104205,99.8933224203565,99.9139003014053,99.9139249935335,13.4175984990117,0.00546645476656977,1.67431074505786e-06,5.12823167575837e-10
54,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,5.85079720232842e-10,3.42017863959037e-09,NA,1,1,99.9139249924545,100,1,79.5919818882248,99.8928021870296,99.9138993891941,99.9139249924545,14.3063496996085,0.00623668089401276,1.91022037406735e-06,5.85079720232842e-10
55,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,8.2728668000872e-10,4.83603880622922e-09,NA,1,1,99.9139249836276,100,1,77.5522675450485,99.8856494080968,99.9138913393215,99.9139249836276,17.8044419178082,0.00881851519590035,2.70099922545905e-06,8.2728668000872e-10
56,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,8.37066910407363e-10,4.8932107333067e-09,NA,1,1,99.9139249839416,100,1,78.4599233548691,99.8863064245073,99.9138916566202,99.9139249839416,17.1785461237237,0.00892276515504897,2.73293059246375e-06,8.37066910407363e-10
57,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,7.92092651374288e-10,4.63030638923696e-09,NA,1,1,99.9139249825056,100,1,76.2208514994774,99.8851412901466,99.913890204926,99.9139249825056,18.2156961125484,0.00844335453960379,2.58609462833155e-06,7.92092651374288e-10
58,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,8.10799357780721e-10,4.73965948327855e-09,NA,1,1,99.9139249816364,100,1,75.8432842986237,99.8840071204732,99.9138894036055,99.9139249816364,18.7785435218613,0.00864276202702934,2.64716994717924e-06,8.10799357780721e-10
59,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.17817599444208e-09,6.88721934895253e-09,NA,1,1,99.9139249694085,100,1,74.1969186179475,99.8745249203488,99.9138783057215,99.9139249694085,23.5353335044261,0.012558859120611,3.84661391125431e-06,1.17817599444208e-09
60,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,9.25746095573726e-10,5.41159932958488e-09,NA,1,1,99.9139249786542,100,1,75.544916136806,99.8820753702849,99.9138867396292,99.9139249786542,19.4962740692955,0.00986804588498865,3.02245829406414e-06,9.25746095573726e-10
61,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,1.10744693294647e-11,6.47376111931913e-11,NA,1,1,99.913925017062,100,1,92.3520630082513,99.9110993412339,99.9139220015558,99.913925017062,0.350618084843296,0.000118048346541056,3.6156913628184e-08,1.10744693294647e-11
62,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,1.35672565709441e-11,7.9309604344761e-11,NA,1,1,99.9139250170151,100,1,92.345382799082,99.9110740399881,99.9139219607708,99.9139250170151,0.399428230522101,0.000144620259907643,4.42955873938463e-08,1.35672565709441e-11
63,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.70464699120115e-11,9.96479116560581e-11,NA,1,1,99.9139250169185,100,1,92.3467935285773,99.9110105235866,99.9139218741032,99.9139250169185,0.493388019246165,0.000181706979374103,5.56548329296667e-08,1.70464699120115e-11
64,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,1.39544391025313e-11,8.15729427897009e-11,NA,1,1,99.913925016978,100,1,92.3372791588342,99.9110430164925,99.9139219258716,99.913925016978,0.411796326890221,0.000148747424344745,4.55596954011323e-08,1.39544391025313e-11
65,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,5.40804094244357e-11,3.16135826858334e-10,NA,1,1,99.9139250156912,100,1,91.7412644726272,99.9101512415836,99.9139207604446,99.9139250156912,1.67538100144503,0.000576470600671699,1.76566536471023e-07,5.40804094244357e-11
66,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,7.31374368873328e-11,4.27536779598211e-10,NA,1,1,99.9139250148539,100,1,91.280698703063,99.9095224720031,99.9139199902111,99.9139250148539,2.24773492992416,0.000779609275282488,2.38785616739422e-07,7.31374368873328e-11
67,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,7.15580373501621e-11,4.18304142790594e-10,NA,1,1,99.9139250150308,100,1,91.5234480802245,99.9096723349988,99.9139201570208,99.9139250150308,2.10264038617692,0.000762773472999243,2.3362905248523e-07,7.15580373501621e-11
68,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,8.85174604473563e-11,5.17443208136666e-10,NA,1,1,99.9139250146759,100,1,91.4420852129378,99.9094681591574,99.9139198455137,99.9139250146759,2.50333328231758,0.00094355274098473,2.88999687232114e-07,8.85174604473563e-11
