"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
791,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,88.7777452087587,48.8452151051607,7.78900523277931,0.782679822524859,31.6218427871466,75.1342649649605,96.8939669867037,99.7554065384017,8.62689293648736e-08,0.0382620188388135,0.251273740580107,0.316105945627983
792,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,34.5631652105736,0.791595447385531,0.00379149849033476,7.96246695321046e-07,93.7256911691644,99.8325047305794,100,100,0.122583120335048,0.312612186473608,0.322067985163318,0.322870688952426
793,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.24326672367984,0.000829278310212569,2.32939026931983e-07,4.31084687640699e-11,100,100,100,100,0.302589605841518,0.32530135803823,0.325301118067861,0.322820561744866
794,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.39874592326682,0.000757061629377621,2.29606806040836e-05,5.69526682222656e-09,100,100,100,100,0.32094464547892,0.324739874732861,0.319014453425314,0.323330269065893
795,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.302607713293458,0.000722216335751091,1.05903256587447e-06,9.93360672436874e-10,99.9922190523561,100,100,100,0.31740723320239,0.322079215724865,0.316799485469575,0.322009166460188
796,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,94.137270376755,67.9820632848471,11.1297413380674,0.372155104397885,17.3788310690202,70.502109683382,96.9928489244174,99.9923723608462,1.00375954543572e-08,0.0159924956021253,0.234601144349245,0.322887776891206
797,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,43.6659154363133,1.00396523457264,0.041304282863274,3.24475097227623e-05,91.5216380312999,99.7256455890277,100,100,0.0955652040845533,0.312391326871972,0.32534496771056,0.322150128689111
798,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,9.58995013265045,0.0216946347802118,5.17471872540737e-06,8.98576647792575e-10,99.6095334843348,100,100,100,0.267218480765232,0.324867817681769,0.318853674983898,0.32514346349597
799,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.747389997373305,0.000169007766089777,5.23699434342078e-08,1.39919187295467e-11,100,100,100,100,0.320372646625005,0.321482390063248,0.325479417880527,0.323814609728445
800,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.280951385837063,5.73958560655567e-05,1.57182416731838e-08,3.22799926131814e-12,100,100,100,100,0.320218991339586,0.319680145878822,0.322375799571092,0.325291325277398
801,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,46.0595733563661,13.1164985294341,2.65352783029,0.13823207856324,70.6634491173282,93.1163946746607,98.9903977374351,100,0.0843612191853924,0.346020596734844,0.477302546750569,0.497085489542811
802,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.78454733813222,0.000822900275065539,1.33942972150193e-07,1.56773604121207e-11,99.9743050349411,100,100,100,0.471753921179093,0.49802039278172,0.501723614012269,0.501993480889216
803,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.11343970010031,1.33542907674486e-05,1.73164716472277e-09,1.99564286870341e-13,100,100,100,100,0.500042753009351,0.499287793031191,0.497240930723059,0.496551419954969
804,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.0112071258602217,1.29970339342474e-06,1.70043496298201e-10,5.04052589441224e-14,99.870287021595,100,100,100,0.497920790830571,0.50213575590978,0.499428804227105,0.501304681300974
805,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.00387826902469297,6.4895777100551e-07,4.61400831050238e-09,1.12026646972808e-09,99.519535465065,100,100,100,0.498924681053661,0.500160955505155,0.500884286425154,0.501177893452026
806,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,62.3091298982394,14.8911659373041,1.21829569892111,0.00729367518140252,57.5481257208418,95.974556060665,99.7982668459615,100,0.0234195730704793,0.352618318342277,0.484474981907551,0.501915537758003
807,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,15.4388121972488,0.0160354124699532,2.09717501461283e-06,2.58686229931008e-10,98.6860244394124,100,100,100,0.367994049108273,0.497861286194697,0.498699946117503,0.502189358638387
808,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.32935273524985,0.000216338324390081,4.74305281226899e-08,1.81556136257346e-11,100,100,100,100,0.490466355004168,0.502047304027177,0.499986520503835,0.501122473074423
809,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.241910671317862,0.0208223139301453,1.56120109948803e-05,4.47842747142436e-08,100,100,99.1070517827986,100,0.497257771649253,0.500501017673027,0.500941064577074,0.502064304313235
810,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.0238473895267175,2.91183376660821e-06,6.82007738369545e-10,9.1762853192024e-14,100,100,100,100,0.500411209333906,0.501940344884028,0.501631127333924,0.502189047545295
811,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,81.2754585760559,26.9371051233478,2.75136184424694,0.0011222109586869,44.6212960914195,88.4877590504725,99.9609324146449,100,0.00308661089115137,0.207625889303572,0.473462415978231,0.499970653555639
812,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,27.3667916523161,0.0499920644848546,2.54435511733363e-05,8.36370643161717e-09,96.3818669082392,99.0718701840787,100,100,0.269880690573296,0.500576641085377,0.497263767436712,0.494744101165353
813,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.83848749208749,0.00393672201262914,4.37732311710689e-06,5.25484419105989e-10,100,100,99.9947268638848,100,0.470048497930864,0.501208651158772,0.492030541387227,0.498788070208349
814,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.103636201539388,0.000530954133709441,8.45619034787626e-07,1.07544778571979e-10,100,99.9997039307598,100,100,0.499913998509479,0.496662711227683,0.501818619621228,0.500108910784239
815,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.0889947313992715,1.05483490836904e-05,1.83657987143614e-08,5.02804338371606e-12,100,100,100,100,0.495519270411176,0.499747687121619,0.50066512883023,0.496348881047433
816,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,82.1679724974431,30.153495542493,4.85622767531921,0.519704922752894,44.2736698917871,85.8071590401465,97.5826141659561,99.7822994400199,0.0036386893404236,0.16450201166329,0.455526835522455,0.49671535343675
817,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,21.7826718134472,0.0810490269847092,1.76155534504009e-05,2.93132595291102e-09,98.1384719462828,100,100,100,0.302510283996881,0.498665972367756,0.499436031499107,0.50196921389227
818,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.13943135129544,0.000670850415254735,1.94722836899213e-07,2.9589817752689e-11,100,100,100,100,0.475755210660866,0.497318984991578,0.495496291325788,0.501835093156828
819,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.195664439025431,0.000468131135740505,4.10224982932995e-08,5.68599288840245e-12,100,100,100,100,0.498812157103875,0.501712455336243,0.50202848502755,0.498912436692034
820,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.443415056186334,0.0899035139015918,8.76858128483258e-06,4.00741442388133e-09,99.8927611580729,100,100,100,0.497562807772943,0.501451554947625,0.501987200902369,0.501362520440946
821,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,85.1166806846892,27.2376543242262,2.36387647770939,0.0114398207586948,41.7357147946884,90.52724136527,99.7022043391704,100,0.00220639161177403,0.205985569536875,0.476799327806449,0.498179348954193
822,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,23.4516454284493,0.0625595515847547,7.33350588753294e-06,6.66562698591778e-08,96.7752661633476,100,99.0193782710011,100,0.288678499639161,0.501388723147845,0.502188792188395,0.499353201654372
823,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.56386916951923,0.000721320092897759,1.6840402857886e-07,1.46897882424269e-09,100,100,100,100,0.484522223138124,0.497166304880985,0.502189975642777,0.498149416472322
824,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.707109410722641,0.000106504790219476,1.79784349820824e-08,2.16217490681996e-12,99.9751735549615,100,100,100,0.494156596305207,0.500016495421192,0.499039646829491,0.502196834000429
825,100,100,5,5,"rectangle",10000,"large",1,1,50,12,6,1.5,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.158512355158269,2.04013743868615e-05,6.40596762746859e-09,9.11846933383031e-12,100,100,100,100,0.494759965370569,0.500700482769913,0.502302438828426,0.494929845144169
826,100,100,5,5,"rectangle",10000,"large",1,1,50,12,7,1.75,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,72.9768706251996,15.4279162658265,0.288664629099481,3.96167521486949e-05,49.9523561352582,97.8176286159636,100,100,0.0409008226534627,0.662065847041822,0.877152946858465,0.880405444131846
827,100,100,5,5,"rectangle",10000,"large",1,1,50,12,7,1.75,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,7.12745922048611,0.00245349538202482,2.14952309881229e-07,1.85381631253401e-11,99.7828815962031,100,100,100,0.757613005282413,0.880110270427052,0.877486591299143,0.869836188886251
828,100,100,5,5,"rectangle",10000,"large",1,1,50,12,7,1.75,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.142325826368974,3.16858647194219e-05,4.21101947241092e-09,6.37036935242154e-13,100,100,100,100,0.87878800861102,0.874796616173312,0.87469006774296,0.877737457581407
829,100,100,5,5,"rectangle",10000,"large",1,1,50,12,7,1.75,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.00442873041922496,1.17623976814666e-06,4.99280527684783e-09,9.31297422326843e-13,100,100,100,100,0.879256654543403,0.880195906059891,0.879579837459842,0.880252732087743
830,100,100,5,5,"rectangle",10000,"large",1,1,50,12,7,1.75,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.0100147876102186,8.17539754605481e-07,4.07124598884943e-10,3.49661928088374e-14,100,100,100,100,0.878269139834915,0.864856195212842,0.87421494361656,0.874295561118847
831,100,100,5,5,"rectangle",10000,"large",1,1,50,12,7,1.75,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,47.9304752016142,2.79569611724083,0.0153788245117422,8.79800834489388e-06,81.2809844975309,99.7230230548253,100,100,0.24072010825607,0.841651273884453,0.873176140030919,0.87063256971717
832,100,100,5,5,"rectangle",10000,"large",1,1,50,12,7,1.75,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,23.7431887879223,0.144040669166732,1.79826942517521e-05,2.97671398150212e-09,97.5076205914785,100,100,100,0.578055512043128,0.877027229198385,0.880406045744443,0.877407919844013
833,100,100,5,5,"rectangle",10000,"large",1,1,50,12,7,1.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.594128881495456,6.7026856157142e-05,7.45814078600614e-07,9.13800013790525e-10,100,100,100,100,0.868114808911198,0.871873858000516,0.879652642673205,0.877022743557903
