simulation,height1,width1,height2,width2,shape,area,size,HtoW,numbFPspecies,days,years,TOTALN,TOTALP,N_to_P,initial_perc_SAV_cover,initial_perc_SAV_cells_occupied,SAV_biomass_per_cell,initial_perc_FP_cover,initial_perc_FP_cells_occupied,FP_biomass_per_cell,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,neigh_thresh_SAV,focal_thresh_SAV,amnt_colonize_SAV,neigh_thresh_FP,focal_thresh_FP,amnt_colonize_FP,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,lightlimitationSAV,lightlimitation01,lightlimitation02,lightlimitation03,lightlimitation04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,shadingbyFP,lightattenuation,lossSAV,lossFP,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,wind_shape1,wind_shape2,wind_avg,wind_stdev,prob_down,prob_up,prob_left,prob_right,wind_direction,full_thresh_wind,mix_freq,scenario
441,100,100,5,5,rectangle,10000,large,1,3,120,4,1,0.25,4,15,15,100,1,1,100,1500,33,33,33,0,150000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
442,100,100,5,5,rectangle,10000,large,1,3,120,4,1,0.25,4,15,15,100,5,5,100,1500,167,167,167,0,150000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
443,100,100,5,5,rectangle,10000,large,1,3,120,4,1,0.25,4,15,15,100,15,15,100,1500,500,500,500,0,150000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
444,100,100,5,5,rectangle,10000,large,1,3,120,4,1,0.25,4,15,15,100,30,30,100,1500,1000,1000,1000,0,150000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
445,100,100,5,5,rectangle,10000,large,1,3,120,4,1,0.25,4,30,30,100,1,1,100,3000,33,33,33,0,300000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
446,100,100,5,5,rectangle,10000,large,1,3,120,4,1,0.25,4,30,30,100,5,5,100,3000,167,167,167,0,300000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
447,100,100,5,5,rectangle,10000,large,1,3,120,4,1,0.25,4,30,30,100,15,15,100,3000,500,500,500,0,300000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
448,100,100,5,5,rectangle,10000,large,1,3,120,4,1,0.25,4,30,30,100,30,30,100,3000,1000,1000,1000,0,300000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
449,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,1,1,100,1,1,100,100,33,33,33,0,10000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
450,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,1,1,100,5,5,100,100,167,167,167,0,10000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
451,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,1,1,100,15,15,100,100,500,500,500,0,10000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
452,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,1,1,100,30,30,100,100,1000,1000,1000,0,10000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
453,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,5,5,100,1,1,100,500,33,33,33,0,50000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
454,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,5,5,100,5,5,100,500,167,167,167,0,50000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
455,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,5,5,100,15,15,100,500,500,500,500,0,50000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
456,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,5,5,100,30,30,100,500,1000,1000,1000,0,50000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
457,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,15,15,100,1,1,100,1500,33,33,33,0,150000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
458,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,15,15,100,5,5,100,1500,167,167,167,0,150000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
459,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,15,15,100,15,15,100,1500,500,500,500,0,150000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
460,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,15,15,100,30,30,100,1500,1000,1000,1000,0,150000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
461,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,30,30,100,1,1,100,3000,33,33,33,0,300000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
462,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,30,30,100,5,5,100,3000,167,167,167,0,300000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
463,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,30,30,100,15,15,100,3000,500,500,500,0,300000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
464,100,100,5,5,rectangle,10000,large,1,3,120,4,2,0.5,4,30,30,100,30,30,100,3000,1000,1000,1000,0,300000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
465,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,1,1,100,1,1,100,100,33,33,33,0,10000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
466,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,1,1,100,5,5,100,100,167,167,167,0,10000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
467,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,1,1,100,15,15,100,100,500,500,500,0,10000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
468,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,1,1,100,30,30,100,100,1000,1000,1000,0,10000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
469,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,5,5,100,1,1,100,500,33,33,33,0,50000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
470,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,5,5,100,5,5,100,500,167,167,167,0,50000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
471,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,5,5,100,15,15,100,500,500,500,500,0,50000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
472,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,5,5,100,30,30,100,500,1000,1000,1000,0,50000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
473,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,15,15,100,1,1,100,1500,33,33,33,0,150000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
474,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,15,15,100,5,5,100,1500,167,167,167,0,150000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
475,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,15,15,100,15,15,100,1500,500,500,500,0,150000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
476,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,15,15,100,30,30,100,1500,1000,1000,1000,0,150000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
477,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,30,30,100,1,1,100,3000,33,33,33,0,300000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
478,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,30,30,100,5,5,100,3000,167,167,167,0,300000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
479,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,30,30,100,15,15,100,3000,500,500,500,0,300000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
480,100,100,5,5,rectangle,10000,large,1,3,120,4,3,0.75,4,30,30,100,30,30,100,3000,1000,1000,1000,0,300000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
481,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,1,1,100,1,1,100,100,33,33,33,0,10000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
482,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,1,1,100,5,5,100,100,167,167,167,0,10000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
483,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,1,1,100,15,15,100,100,500,500,500,0,10000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
484,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,1,1,100,30,30,100,100,1000,1000,1000,0,10000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
485,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,5,5,100,1,1,100,500,33,33,33,0,50000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
486,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,5,5,100,5,5,100,500,167,167,167,0,50000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
487,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,5,5,100,15,15,100,500,500,500,500,0,50000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
488,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,5,5,100,30,30,100,500,1000,1000,1000,0,50000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
489,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,15,15,100,1,1,100,1500,33,33,33,0,150000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
490,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,15,15,100,5,5,100,1500,167,167,167,0,150000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
491,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,15,15,100,15,15,100,1500,500,500,500,0,150000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
492,100,100,5,5,rectangle,10000,large,1,3,120,4,4,1,4,15,15,100,30,30,100,1500,1000,1000,1000,0,150000,1.00E+05,1.00E+05,1.00E+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,10,D
