"simulation","height1","width1","height2","width2","shape","area","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_up","prob_down","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03"
43,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,6.7981455625792e-06,3.87032102024037e-05,NA,0.75,0.75,99.9180139773182,100,1,36.2453459063057,94.4854814082792,99.9147168935889,31.531071023202,1.79238989245642,0.00370807552741385
44,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0.75,1,99.8886034594615,100,1,0,0,1.14425276631381e-05,3.33699250478967e-05,NA,17.6085839495387,1.68108210035372,0.00453196407125276,69.6967750663064,98.8049636048142,99.886307187188
45,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,1,1,100,2,2,100,4,8,0,0,0,400,800,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,7.42026399203628e-06,4.22450589480007e-05,NA,0.75,0.75,99.9180086265843,100,1,33.2936578218615,90.1725749371313,99.9071110913975,33.9017411835264,1.92685768917093,0.00404701018549062
46,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8724133235118,100,1,0,0,4.66143519044817e-06,1.34563805021862e-05,NA,15.814502437817,0.628649970332485,0.00174258859866699,87.0173427868321,99.2079021642577,99.8696781000786
47,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,3.43836608031147e-07,1.96419531488041e-06,NA,0.75,0.75,99.9180179438012,100,1,48.2338728066982,99.0578253637868,99.917598680649,37.8870212987464,0.24232686892358,0.000291309311392198
48,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8723925733901,100,1,0,0,5.39411433843055e-06,1.56078932801381e-05,NA,18.7879831242755,0.726799115770672,0.00203727518265547,84.8926963770438,99.0085209688934,99.8691236513712
49,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8724281920958,100,1,0,0,7.99041100311293e-07,2.31300025357521e-06,NA,11.615041313447,0.111743299033105,0.000300614576647353,87.0885508422658,99.6740580317042,99.8715339474922
50,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8724083292539,100,1,0,0,2.34844021381633e-06,6.79399625916851e-06,NA,14.8128194850052,0.354400547845385,0.000928214276294285,87.8148448118097,99.4131673008921,99.8704636584189
51,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8821518484388,100,1,0,0,2.70036177459435e-06,7.85024227140123e-06,NA,17.6218685251826,0.399980171736882,0.00104624371616988,84.5148681624726,99.4746454811651,99.8620166302278
52,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,5.14199996837547e-07,2.95091060973289e-06,NA,0.75,0.75,99.9180179629248,100,1,52.3412597297011,99.4760298334236,99.9176870060102,36.7552496682044,0.316364377287093,0.000411624103487887
53,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0.25,3.59027197824284e-06,2.06039903054636e-05,NA,0.75,0.75,99.9180152131757,100,1,34.1030375946375,96.0785113264423,99.9157104072797,55.546532329508,2.01526587327358,0.00287404678820283
54,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8821997274872,100,1,0,0,4.66324373234525e-06,1.36162547339595e-05,NA,19.9093155098345,0.673656919318069,0.00182779644686989,85.9121947899822,99.2073739934342,99.8802974936304
55,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.06760576614506e-06,6.12681683455177e-06,NA,0.75,0.75,99.9180168315534,100,1,39.7081266274116,96.8695026453139,99.9165669930867,40.41468022995,0.626769235789552,0.00085462886533401
56,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.77881302554819e-06,1.01271399667494e-05,NA,0.75,0.75,99.918017566632,100,1,50.584264160482,99.2237241889468,99.9175191366963,37.4308678657477,0.508692314054374,0.000970294069541601
57,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.09719914370833e-06,1.19397761567329e-05,NA,0.75,0.75,99.9180172521597,100,1,47.2030722049247,98.5095464376803,99.9172359687934,38.1968800012534,0.596492545397912,0.00114396060615336
58,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8886165670525,100,1,0,0,3.16747176525284e-06,9.19389919338244e-06,NA,19.4961682124256,0.485550569871753,0.00125572274716774,83.3638677057019,99.4864436433501,99.8876714934982
59,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8886226230974,100,1,0,0,1.59428266013107e-06,4.65712449142532e-06,NA,16.2994250249749,0.249013311462036,0.000636206868611297,87.3131023409424,99.6439008765199,99.8876725872063
60,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8886048457449,100,1,0,0,2.69803100792224e-06,7.87601188117537e-06,NA,19.7251839205159,0.408477777868007,0.00106285418323382,85.5511270259669,99.4192655579787,99.887683583698
61,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,3.96954961442472e-08,2.26763831930278e-07,NA,1,1,99.9180183819003,100,1,79.8479825618126,99.8939797085456,99.9179873737543,11.1299808821022,0.0284821549691765,3.36315787668733e-05
62,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,4.97236967110398e-08,2.84050763986315e-07,NA,1,1,99.9180183720972,100,1,78.6769664794264,99.8882567873361,99.9179801486798,13.4318232869457,0.0356736750799619,4.21278558606548e-05
63,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,3.7155956289235e-08,2.12256498731891e-07,NA,1,1,99.9180183820401,100,1,78.458459645436,99.8903692237774,99.9179863765049,10.2070836554946,0.0266592209723851,3.14799809158783e-05
64,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,4.45303666868078e-08,2.54383433118054e-07,NA,1,1,99.9180183757562,100,1,77.795514740034,99.8884329776428,99.917982179618,12.2586619917752,0.0319490307891429,3.77278661985974e-05
65,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,3.7961546399599e-08,2.16858499414745e-07,NA,1,1,99.9180183826034,100,1,79.8761134239584,99.8926519143437,99.9179874261768,10.8347446491241,0.0272383759238037,3.21625090009083e-05
66,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,9.21259069896794e-08,5.28695678221543e-07,NA,1,1,99.9180183446474,100,1,77.6711185480537,99.878501630867,99.9179642118683,16.5137706431637,0.0579956300924999,7.37481003547206e-05
67,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,9.3014871676466e-08,5.33797302778897e-07,NA,1,1,99.9180183387127,100,1,75.8129995887282,99.8628932601684,99.9179574368081,15.3445595250354,0.0583600927998398,7.44597252758325e-05
68,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,7.04545671081375e-08,4.04327364104956e-07,NA,1,1,99.9180183607426,100,1,77.8417408562494,99.8845124579549,99.9179742201291,12.8069731747244,0.0444662877047076,5.63998860895165e-05
69,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,6.8794927712742e-08,3.94802962089464e-07,NA,1,1,99.918018361703,100,1,77.7389298738553,99.8855724710348,99.9179746577789,13.8569710635382,0.0434237284338712,5.50713176292725e-05
70,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,6.25576124743453e-08,3.59008018839003e-07,NA,1,1,99.918018366827,100,1,79.1496055698179,99.8861437482058,99.9179781322929,12.0337642223277,0.03953051187598,5.00782611256576e-05
71,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.29472206477532e-07,1.30643136642482e-06,NA,1,1,99.9180183174903,100,1,77.5043483013274,99.8796618522193,99.9179602499197,14.5660430860646,0.068260308008252,0.000125171541607694
72,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,3.0350765915844e-07,1.72793007099984e-06,NA,1,1,99.9180182802123,100,1,73.8501339511697,99.8567886553107,99.9179374739596,18.8709706021257,0.0902701584757814,0.000165556047572271
73,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.14409247786938e-07,1.22067491679977e-06,NA,1,1,99.9180183207106,100,1,76.5446622143639,99.8744184335885,99.9179596186646,14.4858109905528,0.0637804317865999,0.000116955065332979
74,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.73303187577447e-07,1.55596994644728e-06,NA,1,1,99.9180182975394,100,1,75.9963356987881,99.8714841166102,99.9179493228501,16.0954137203347,0.0812971900553514,0.000149080276640219
75,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.79987029138377e-07,1.59402239946964e-06,NA,1,1,99.9180182841559,100,1,72.5953729461725,99.841440992502,99.917935178898,16.7742706735581,0.0832667210129645,0.000152726113559166
76,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.30099858163316e-07,7.43206290302669e-07,NA,0.75,1,99.9180182880385,100,1,65.4880498034367,99.8137454383168,99.9179156247792,21.0902639321035,0.093266174636001,0.000110225525024755
77,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,8.78585893463616e-08,5.01899518682243e-07,NA,1,1,99.9180183308654,100,1,70.7723065032896,99.8508896415494,99.9179479063943,16.8662484975424,0.0630117362902271,7.44371784537929e-05
78,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,6.38158935046751e-08,3.64553613474174e-07,NA,1,1,99.9180183541415,100,1,72.2006122921896,99.8683621365257,99.9179649527822,13.3985993873743,0.0457759479932999,5.40672983882e-05
79,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.018328770348e-07,5.81728802768271e-07,NA,0.75,1,99.9180183103854,100,1,65.1859276392655,99.8234788615487,99.9179296105949,17.1140957272533,0.0730139717003005,8.62766952844898e-05
80,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.21279756551912e-07,6.9282072443049e-07,NA,0.75,0.75,99.9180182726033,100,1,61.062941373942,99.7424105443957,99.9178929552751,20.6601397635581,0.0868990028975839,0.000102752750778745
81,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.34690865946291e-07,7.72969092341437e-07,NA,1,1,99.9180183034366,100,1,70.5034016598945,99.8367414759372,99.9179329766265,16.372065580514,0.0841101361446588,0.000107821963871445
82,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.92482250955737e-07,1.10462450317724e-06,NA,0.75,0.75,99.9180182537882,100,1,65.598836678033,99.7990954621216,99.9178981713505,20.6147067926584,0.119641606252184,0.000154084763521648
83,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.85054447255506e-07,1.63588136464077e-06,NA,0.75,0.75,99.9180180954512,100,1,58.1596968561032,99.406209938482,99.9177474928915,25.0435990600523,0.175588934291024,0.000228189984335237
84,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.88157005646581e-07,1.07980261997629e-06,NA,0.75,0.75,99.9180182553309,100,1,64.0761850135304,99.7990842469409,99.917898154144,20.0224598886485,0.116940615565211,0.000150622340731733
