simulation,height1,width1,height2,width2,shape,area,HtoW,numbFPspecies,days,years,TOTALN,TOTALP,N_to_P,initial_perc_SAV_cover,initial_perc_SAV_cells_occupied,SAV_biomass_per_cell,initial_perc_FP_cover,initial_perc_FP_cells_occupied,FP_biomass_per_cell,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,neigh_thresh_SAV,focal_thresh_SAV,amnt_colonize_SAV,neigh_thresh_FP,focal_thresh_FP,amnt_colonize_FP,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,lightlimitationSAV,lightlimitation01,lightlimitation02,lightlimitation03,lightlimitation04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,shadingbyFP,lightattenuation,lossSAV,lossFP,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,wind_shape1,wind_shape2,wind_avg,wind_stdev,prob_up,prob_down,prob_left,prob_right,wind_direction,full_thresh_wind,propyears_avgFPcover_abovethreshold,propyears_prop_daysFP_abovehalf,avg_avg_FPcover,avg_max_FPcover,avg_firstdayFP,propyears_avgSAVcover_abovethreshold,propyears_prop_daysSAV_abovehalf,avg_avg_SAVcover,avg_max_SAVcover,avg_firstdaySAV,avg_SAVcover_yr01,avg_SAVcover_yr02,avg_SAVcover_yr03,avg_FPcover_yr01,avg_FPcover_yr02,avg_FPcover_yr03
53,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.98E-08,2.28E-07,NA,0.75,0.75,99.91801816,100,1,52.62157933,99.25381818,99.91773254,29.4835791,0.072242624,5.38E-05
54,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.04E-08,1.74E-07,NA,0.75,0.75,99.91801832,100,1,59.87216,99.79620522,99.9179222,25.26809322,0.055238704,4.10E-05
55,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,5,5,100,10,10,100,20,40,0,0,0,2000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.80E-08,1.60E-07,NA,0.75,0.75,99.91801834,100,1,61.67241155,99.81405214,99.91793297,22.47561101,0.050855552,3.78E-05
66,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.49E-09,3.15E-08,NA,1,1,99.91801841,100,1,82.00335744,99.9017926,99.91800149,6.962342614,0.010005935,7.42E-06
67,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.44E-09,3.12E-08,NA,1,1,99.9180184,100,1,80.93020469,99.90068919,99.9180006,6.857594181,0.009917083,7.35E-06
68,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.97E-09,3.43E-08,NA,1,1,99.9180184,100,1,81.41175343,99.9002217,99.9180002,7.62014561,0.010883757,8.07E-06
69,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,6.77E-09,3.88E-08,NA,1,1,99.9180184,100,1,78.86132517,99.89683145,99.91799677,8.199875562,0.012327263,9.14E-06
70,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,10,10,100,5,5,100,40,20,0,0,0,4000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,5.90E-09,3.39E-08,NA,1,1,99.9180184,100,1,80.84931904,99.90091368,99.91800044,7.261357808,0.010756246,7.97E-06
81,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.25E-08,7.16E-08,NA,0.75,1,99.91801838,100,1,69.88390327,99.86321278,99.91797312,11.88202401,0.022732902,1.69E-05
82,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.64E-08,9.41E-08,NA,0.75,1,99.91801837,100,1,67.90485322,99.84451434,99.91796162,14.31454324,0.029874009,2.22E-05
83,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.07E-08,6.13E-08,NA,0.75,1,99.91801838,100,1,69.64140876,99.85283143,99.91797035,10.79830477,0.019450173,1.44E-05
84,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.69E-08,9.69E-08,NA,0.75,1,99.91801836,100,1,65.68903337,99.83885792,99.91795652,14.67665849,0.030755732,2.28E-05
85,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.82E-08,1.05E-07,NA,0.75,0.75,99.91801835,100,1,64.22012848,99.82698915,99.91794945,16.63276005,0.033161548,2.46E-05
96,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.84E-08,1.06E-07,NA,1,1,99.91801836,100,1,70.15968523,99.84236024,99.91795856,19.23889818,0.033478396,2.48E-05
97,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.00E-08,1.14E-07,NA,1,1,99.91801837,100,1,70.95068156,99.86526258,99.91796519,20.9477444,0.036311691,2.69E-05
98,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.60E-08,9.19E-08,NA,1,1,99.91801838,100,1,74.94735397,99.88196095,99.91797817,18.04605465,0.029168412,2.16E-05
99,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.48E-08,8.47E-08,NA,1,1,99.91801838,100,1,74.53291917,99.8776607,99.91797809,16.32105505,0.026907002,2.00E-05
100,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.02E-08,1.16E-07,NA,1,1,99.91801837,100,1,71.79097681,99.86680415,99.91796597,21.26984914,0.03673917,2.73E-05
111,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.16E-08,1.24E-07,NA,1,1,99.91801837,100,1,73.50581194,99.86674282,99.91796483,23.08566295,0.039309314,2.92E-05
112,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,1,1,99.7770246,100,1,0,0,1.78E-05,5.03E-05,NA,25.77870947,1.582439577,0.005683775,91.74011711,98.08202567,99.74055245
113,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.32E-08,1.33E-07,NA,1,1,99.91801836,100,1,73.73222326,99.86499536,99.91796257,25.50615226,0.042238404,3.13E-05
114,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,3.36E-08,1.93E-07,NA,0.75,0.75,99.91801833,100,1,67.15238743,99.8317717,99.91793458,32.2530413,0.061065386,4.53E-05
115,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.67E-08,9.59E-08,NA,1,1,99.91801838,100,1,76.79990328,99.87468012,99.91797557,18.86101548,0.030436167,2.26E-05
126,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,8.55E-09,4.90E-08,NA,1,1,99.9180184,100,1,82.98224646,99.89929791,99.91799634,11.76081102,0.015572276,1.15E-05
127,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.21E-08,6.91E-08,NA,1,1,99.91801839,100,1,81.43979158,99.89202141,99.91798896,15.48691409,0.02196377,1.63E-05
128,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,9.77E-09,5.60E-08,NA,1,1,99.9180184,100,1,82.05454749,99.89468335,99.91799319,12.52024922,0.017791964,1.32E-05
129,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,9.79E-09,5.61E-08,NA,1,1,99.9180184,100,1,83.30553368,99.89928326,99.91799506,12.9001135,0.017838489,1.32E-05
130,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.04E-08,5.95E-08,NA,1,1,99.9180184,100,1,83.00723325,99.8977083,99.91799373,13.32714506,0.018888293,1.40E-05
141,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,30,30,100,25,25,100,120,100,0,0,0,12000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.84E-08,1.05E-07,NA,1,1,99.91801838,100,1,78.43500761,99.88252958,99.9179757,24.53658267,0.033446073,2.48E-05
142,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,30,30,100,25,25,100,120,100,0,0,0,12000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.23E-08,7.07E-08,NA,1,1,99.91801839,100,1,82.65044616,99.89361272,99.91798893,17.54281653,0.022471703,1.67E-05
143,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,30,30,100,25,25,100,120,100,0,0,0,12000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.07E-08,6.11E-08,NA,1,1,99.9180184,100,1,84.42493198,99.89802162,99.9179934,14.58786825,0.01942245,1.44E-05
144,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,30,30,100,25,25,100,120,100,0,0,0,12000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.13E-08,6.46E-08,NA,1,1,99.91801839,100,1,83.06606289,99.896495,99.91799136,16.99357651,0.020506783,1.52E-05
145,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,30,30,100,25,25,100,120,100,0,0,0,12000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,9.75E-09,5.59E-08,NA,1,1,99.9180184,100,1,84.20254997,99.89904068,99.91799467,13.84759819,0.017760512,1.32E-05
156,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,25,25,100,30,30,100,100,120,0,0,0,10000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.59E-08,1.48E-07,NA,1,1,99.91801836,100,1,73.69448855,99.86516573,99.91795869,30.22468758,0.047096508,3.49E-05
157,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,25,25,100,30,30,100,100,120,0,0,0,10000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,1,1,99.77263062,100,1,0,0,9.63E-06,2.72E-05,NA,25.88829349,0.910680328,0.003067447,94.05911029,98.34588744,99.7585614
158,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,25,25,100,30,30,100,100,120,0,0,0,10000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.67E-08,9.57E-08,NA,1,1,99.91801838,100,1,79.83496484,99.88448965,99.91797915,21.13639898,0.030383735,2.25E-05
159,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,25,25,100,30,30,100,100,120,0,0,0,10000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.85E-08,1.06E-07,NA,1,1,99.91801838,100,1,79.55317011,99.88427127,99.9179767,23.25150049,0.033666192,2.50E-05
160,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,25,25,100,30,30,100,100,120,0,0,0,10000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.55E-08,8.86E-08,NA,1,1,99.91801838,100,1,79.97939729,99.88667808,99.91798141,19.91971989,0.028146583,2.09E-05
171,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,30,30,100,30,30,100,120,120,0,0,0,12000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.36E-08,7.79E-08,NA,1,1,99.91801839,100,1,82.56728779,99.89348761,99.91798743,17.65758779,0.024740612,1.83E-05
172,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,30,30,100,30,30,100,120,120,0,0,0,12000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.49E-08,8.53E-08,NA,1,1,99.91801839,100,1,82.42841787,99.89095713,99.91798464,19.00454907,0.027075685,2.01E-05
173,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,30,30,100,30,30,100,120,120,0,0,0,12000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.36E-08,7.78E-08,NA,1,1,99.91801839,100,1,81.52555721,99.88918307,99.91798524,18.22947488,0.024719912,1.83E-05
174,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,30,30,100,30,30,100,120,120,0,0,0,12000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,2.08E-08,1.19E-07,NA,1,1,99.91801837,100,1,77.31971,99.87798157,99.91797033,26.02748952,0.037869113,2.81E-05
175,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,30,30,100,30,30,100,120,120,0,0,0,12000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.40E-08,8.04E-08,NA,1,1,99.91801839,100,1,82.04508285,99.8914305,99.91798568,18.59301178,0.025534674,1.89E-05
186,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,40,40,100,40,40,100,160,160,0,0,0,16000,16000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.47E-08,8.41E-08,NA,1,1,99.91801839,100,1,83.5071967,99.89139069,99.91798491,20.22411732,0.026709668,1.98E-05
187,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,40,40,100,40,40,100,160,160,0,0,0,16000,16000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.37E-08,7.84E-08,NA,1,1,99.91801839,100,1,83.62027127,99.89382768,99.91798693,19.6466012,0.024916071,1.85E-05
188,20,20,10,10,rectangle,400,1,1,125,4,5,1.25,4,40,40,100,40,40,100,160,160,0,0,0,16000,16000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,all,600,0,0,1.38E-08,7.93E-08,NA,1,1,99.91801839,100,1,83.47119074,99.89322635,99.91798665,19.9780355,0.025201276,1.87E-05
