height,width,area,shape,HtoW,initial_perc_SAV_cover,initial_perc_SAV_cells_occupied,SAV_biomass_per_cell,initial_perc_FP_cover,initial_perc_FP_cells_occupied,FP_biomass_per_cell,N_to_P,timesteps,years,TOTALN,TOTALP,lossSAV,lossFP,minthresholdtomoveSAV,maxthresholdtomoveSAV,maxamounttomoveSAV,minthresholdtomoveFP,maxthresholdtomoveFP,maxamounttomoveFP,numbFPspecies,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,halfsatBSAV,halfsatB01,halfsatB02,halfsatB03,halfsatB04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,halfsatPSAV,halfsatP01,halfsatP02,halfsatP03,halfsatP04,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,lightlimitation,shadingbyFP,lightattenuation,propyears_prop_daysFP_abovehalf,avg_avg_FPcover,avg_max_FPcover,avg_firstdayFP,propyears_avgSAVcover_abovethreshold,propyears_prop_daysSAV_abovehalf,avg_avg_SAVcover,avg_max_SAVcover,avg_firstdaySAV
20,20,400,square,1,50,50,100,50,50,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,84.70089844,88.67404725,10,0,0,60.09217641,65.72124791,NA
20,20,400,square,1,25,25,100,50,50,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,100,200,0,0,0,10000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,84.70242372,88.67096273,10,0,0,60.09135504,65.72048769,NA
20,20,400,square,1,1,1,100,50,50,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,4,200,0,0,0,400,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,84.70545153,88.67586031,10,0,0,59.91163077,65.70835921,NA
20,20,400,square,1,99,99,100,25,25,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,396,100,0,0,0,39600,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,84.7007631,88.67721242,10,0,0,60.09204162,65.72102607,NA
20,20,400,square,1,75,75,100,25,25,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,300,100,0,0,0,30000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,84.70145783,88.67577746,10,0,0,60.09191111,65.72018484,NA
20,20,400,square,1,50,50,100,25,25,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,200,100,0,0,0,20000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,84.70042935,88.67418478,10,0,0,60.09205245,65.72098953,NA
20,20,400,square,1,25,25,100,25,25,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,100,100,0,0,0,10000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,84.70084303,88.67301836,10,0,0,60.09242286,65.72034474,NA
20,20,400,square,1,1,1,100,25,25,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,4,100,0,0,0,400,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,84.70077564,88.67225961,10,0,0,60.09223728,65.72077211,NA
20,20,400,square,1,99,99,100,1,1,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.9,84.70217673,88.67623621,10,0.1,0.1,60.09160499,65.71976438,NA
20,20,400,square,1,75,75,100,1,1,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,300,4,0,0,0,30000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.9,84.700008,88.66943207,10,0.1,0.1,60.09283451,65.72221745,NA
20,20,400,square,1,50,50,100,1,1,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,200,4,0,0,0,20000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.9,84.70172158,88.68217658,10,0.1,0.1,60.0918703,65.72093706,NA
20,20,400,square,1,25,25,100,1,1,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,100,4,0,0,0,10000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.9,84.70069968,88.67391044,10,0,0,60.09266647,65.72323324,NA
20,20,400,square,1,1,1,100,1,1,100,4,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,84.70147033,88.67882705,10,0,0,60.09184745,65.7217151,NA
20,20,400,square,1,99,99,100,99,99,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43154157,89.10957651,10,0,0,59.91847428,65.58145107,NA
20,20,400,square,1,75,75,100,99,99,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,300,396,0,0,0,30000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43126624,89.10998346,10,0,0,59.91873502,65.58232796,NA
20,20,400,square,1,50,50,100,99,99,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,396,0,0,0,20000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43178636,89.10513231,10,0,0,59.91814859,65.58210772,NA
20,20,400,square,1,25,25,100,99,99,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,100,396,0,0,0,10000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.4306036,89.11395572,10,0,0,59.9197342,65.58391787,NA
20,20,400,square,1,1,1,100,99,99,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43185144,89.10760146,10,0,0,59.91848729,65.58258787,NA
20,20,400,square,1,99,99,100,75,75,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,300,0,0,0,39600,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43123355,89.11453848,10,0,0,59.91861002,65.58342865,NA
20,20,400,square,1,75,75,100,75,75,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,300,300,0,0,0,30000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.4322157,89.11098617,10,0,0,59.91808904,65.58103518,NA
20,20,400,square,1,50,50,100,75,75,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,300,0,0,0,20000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.4314903,89.11362809,10,0,0,59.91848755,65.58252044,NA
20,20,400,square,1,25,25,100,75,75,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,100,300,0,0,0,10000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43227952,89.10777284,10,0,0,59.91876726,65.58182025,NA
20,20,400,square,1,1,1,100,75,75,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,300,0,0,0,400,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43447229,89.11903807,10,0,0,59.68738037,65.57303653,NA
20,20,400,square,1,99,99,100,50,50,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,200,0,0,0,39600,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43178112,89.10752293,10,0,0,59.91801327,65.58160764,NA
20,20,400,square,1,75,75,100,50,50,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,300,200,0,0,0,30000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43219802,89.11298926,10,0,0,59.91857863,65.58164296,NA
20,20,400,square,1,50,50,100,50,50,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43180471,89.11346825,10,0,0,59.91811206,65.58117065,NA
20,20,400,square,1,25,25,100,50,50,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,100,200,0,0,0,10000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43174241,89.10485781,10,0,0,59.91855272,65.58232151,NA
20,20,400,square,1,1,1,100,50,50,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,200,0,0,0,400,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43277764,89.11063307,10,0,0,59.80520302,65.58059396,NA
20,20,400,square,1,99,99,100,25,25,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,100,0,0,0,39600,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43144304,89.10677889,10,0,0,59.91865269,65.58141652,NA
20,20,400,square,1,75,75,100,25,25,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,300,100,0,0,0,30000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43260462,89.11003453,10,0,0,59.91841362,65.58106704,NA
20,20,400,square,1,50,50,100,25,25,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,100,0,0,0,20000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43247119,89.1136924,10,0,0,59.91876584,65.58186817,NA
20,20,400,square,1,25,25,100,25,25,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,100,100,0,0,0,10000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43206351,89.11687819,10,0,0,59.91932499,65.58325239,NA
20,20,400,square,1,1,1,100,25,25,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,100,0,0,0,400,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43242959,89.11025101,10,0,0,59.91397584,65.58165706,NA
20,20,400,square,1,99,99,100,1,1,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.9,85.43087679,89.11172812,10,0.1,0.1,59.9193721,65.5827222,NA
20,20,400,square,1,75,75,100,1,1,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,300,4,0,0,0,30000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.9,85.4315959,89.10399014,10,0.1,0.1,59.91854162,65.58278994,NA
20,20,400,square,1,50,50,100,1,1,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,4,0,0,0,20000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.9,85.43215478,89.11537185,10,0.1,0.1,59.91854514,65.58174784,NA
20,20,400,square,1,25,25,100,1,1,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,100,4,0,0,0,10000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.9,85.43386726,89.10853666,10,0,0,59.9181969,65.58099805,NA
20,20,400,square,1,1,1,100,1,1,100,4,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,85.43344352,89.11123041,10,0,0,59.91793374,65.58157632,NA
20,20,400,square,1,99,99,100,99,99,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,1.35E-09,9.22E-09,NA,0.8,0.9,70.64981869,74.93435855,20
20,20,400,square,1,75,75,100,99,99,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,300,396,0,0,0,30000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,1.35E-09,9.22E-09,NA,0.8,0.9,70.64931821,74.93312025,20
20,20,400,square,1,50,50,100,99,99,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,200,396,0,0,0,20000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,3.44E-12,2.35E-11,NA,0.9,0.9,70.64938378,74.93343349,20
20,20,400,square,1,25,25,100,99,99,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,100,396,0,0,0,10000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,2.00E-12,1.37E-11,NA,0.9,0.9,70.64937202,74.93322498,20
20,20,400,square,1,1,1,100,99,99,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,5.74E-09,3.93E-08,NA,0.8,0.8,70.64936693,74.93265218,20
20,20,400,square,1,99,99,100,75,75,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,396,300,0,0,0,39600,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,1.32E-09,9.01E-09,NA,0.8,0.9,70.64933722,74.93277155,20
20,20,400,square,1,75,75,100,75,75,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,300,300,0,0,0,30000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,1.32E-09,9.01E-09,NA,0.8,0.9,70.64979456,74.93372646,20
20,20,400,square,1,50,50,100,75,75,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,200,300,0,0,0,20000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,3.29E-12,2.25E-11,NA,0.9,0.9,70.64915048,74.93264537,20
20,20,400,square,1,25,25,100,75,75,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,100,300,0,0,0,10000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,1.48E-12,1.01E-11,NA,0.9,1,70.64932068,74.93345827,20
20,20,400,square,1,1,1,100,75,75,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,4,300,0,0,0,400,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,1.51E-09,1.03E-08,NA,0.8,0.8,70.64938562,74.93342643,20
20,20,400,square,1,99,99,100,50,50,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,396,200,0,0,0,39600,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,1.25E-09,8.54E-09,NA,0.8,0.9,70.64948636,74.93264289,20
20,20,400,square,1,75,75,100,50,50,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,300,200,0,0,0,30000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,1.25E-09,8.54E-09,NA,0.8,0.9,70.64908628,74.93226225,20
20,20,400,square,1,50,50,100,50,50,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,1.21E-12,8.30E-12,NA,0.9,1,70.64940919,74.93292076,20
20,20,400,square,1,25,25,100,50,50,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,100,200,0,0,0,10000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,6.97E-13,4.76E-12,NA,0.9,1,70.6493046,74.93407037,20
20,20,400,square,1,1,1,100,50,50,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,4,200,0,0,0,400,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,2.49E-11,1.70E-10,NA,0.8,0.8,70.64930224,74.93362353,20
20,20,400,square,1,99,99,100,25,25,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,396,100,0,0,0,39600,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,1.13E-09,7.75E-09,NA,0.8,0.9,70.64959091,74.93302804,20
20,20,400,square,1,75,75,100,25,25,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,300,100,0,0,0,30000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,1.13E-09,7.76E-09,NA,0.8,0.9,70.64986417,74.9331626,20
20,20,400,square,1,50,50,100,25,25,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,200,100,0,0,0,20000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,3.18E-13,2.17E-12,NA,1,1,70.64894648,74.93255351,20
20,20,400,square,1,25,25,100,25,25,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,100,100,0,0,0,10000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,2.71E-13,1.85E-12,NA,0.9,1,70.64946507,74.93320121,20
20,20,400,square,1,1,1,100,25,25,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,4,100,0,0,0,400,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,2.35E-12,1.60E-11,NA,0.8,0.9,70.64915817,74.93293785,20
20,20,400,square,1,99,99,100,1,1,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,6.16E-10,4.21E-09,NA,0.9,0.9,70.64990385,74.93255349,20
20,20,400,square,1,75,75,100,1,1,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,300,4,0,0,0,30000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,2.23E-14,1.52E-13,NA,1,1,70.65067232,74.93449828,20
