height,width,timesteps,years,TOTALN,TOTALP,lossSAV,lossFP,minthresholdtomoveSAV,maxthresholdtomoveSAV,maxamounttomoveSAV,minthresholdtomoveFP,maxthresholdtomoveFP,maxamounttomoveFP,numbFPspecies,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,halfsatBSAV,halfsatB01,halfsatB02,halfsatB03,halfsatB04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,halfsatPSAV,halfsatP01,halfsatP02,halfsatP03,halfsatP04,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,lightlimitation,shadingbyFP,lightattenuation,wind_avg,wind_std,prob_up,prob_down,prob_left,prob_right,wind_direction,propyears_avgFPcover_abovethreshold,propyears_prop_daysFP_abovehalf,avg_avg_FPcover,avg_max_FPcover,avg_firstdayFP,propyears_avgSAVcover_abovethreshold,propyears_prop_daysSAV_abovehalf,avg_avg_SAVcover,avg_max_SAVcover,avg_firstdaySAV,MOVE
20,20,125,7,7,1.75,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,2.19E-07,1.23E-06,NA,1,1,98.53987063,100,4,NO
20,20,125,7,8,2,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,8.43E-07,4.73E-06,NA,1,1,98.53920947,100,4,NO
20,20,125,7,9,2.25,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,3.06E-06,1.72E-05,NA,1,1,98.53878468,100,4,NO
20,20,125,7,10,2.5,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.90E-05,0.000105056,NA,1,1,98.53838476,100,4,NO
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.48E-11,8.93E-11,NA,1,1,98.53998979,100,4,NO
20,20,125,7,0.5,0.125,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,2.59E-11,1.58E-10,NA,1,1,98.54307015,100,4,NO
20,20,125,7,1,0.25,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,7.09E-11,4.18E-10,NA,1,1,98.54136216,100,4,NO
20,20,125,7,2,0.5,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,3.01E-10,1.75E-09,NA,1,1,98.54127783,100,4,NO
20,20,125,7,3,0.75,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.24E-09,7.12E-09,NA,1,1,98.54424362,100,4,NO
20,20,125,7,4,1,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,5.64E-09,3.09E-08,NA,1,1,98.54529264,100,4,NO
20,20,125,7,5,1.25,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,2.75E-08,1.53E-07,NA,1,1,98.54255711,100,4,NO
20,20,125,7,6,1.5,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.28E-07,7.12E-07,NA,1,1,98.53965489,100,4,NO
20,20,125,7,7,1.75,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,4.71E-07,2.64E-06,NA,1,1,98.54259837,100,4,NO
20,20,125,7,8,2,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.29E-06,7.25E-06,NA,1,1,98.5393621,100,4,NO
20,20,125,7,9,2.25,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,5.52E-06,3.10E-05,NA,1,1,98.54074675,100,4,NO
20,20,125,7,10,2.5,0.05,0.05,50,100,5,0,0,0,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,3.32E-05,0.000183595,NA,1,1,98.53205621,100,4,NO
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,2.35E-11,1.42E-10,NA,1,1,98.54367995,100,4,NO
20,20,125,7,0.5,0.125,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,4.38E-11,2.66E-10,NA,1,1,98.53915406,100,4,NO
20,20,125,7,1,0.25,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.29E-10,7.63E-10,NA,1,1,98.54244917,100,4,NO
20,20,125,7,2,0.5,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,6.03E-10,3.50E-09,NA,1,1,98.537855,100,4,NO
20,20,125,7,3,0.75,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,2.35E-09,1.35E-08,NA,1,1,98.54545864,100,4,NO
20,20,125,7,4,1,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.19E-08,6.49E-08,NA,1,1,98.53767251,100,4,NO
20,20,125,7,5,1.25,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,6.06E-08,3.36E-07,NA,1,1,98.53970767,100,4,NO
20,20,125,7,6,1.5,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,2.35E-07,1.31E-06,NA,1,1,98.54578261,100,4,NO
20,20,125,7,7,1.75,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,6.78E-07,3.79E-06,NA,1,1,98.54453648,100,4,NO
20,20,125,7,8,2,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,2.55E-06,1.43E-05,NA,1,1,98.54526565,100,4,NO
20,20,125,7,9,2.25,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,8.73E-06,4.90E-05,NA,1,1,98.53781369,100,4,NO
20,20,125,7,10,2.5,0.05,0.05,50,100,5,0,0,0,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,5.69E-05,0.000314196,NA,1,1,98.54253172,100,4,NO
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,3.40E-11,2.06E-10,NA,0.857142857,1,98.54221113,100,4,NO
20,20,125,7,0.5,0.125,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.02E-10,6.18E-10,NA,0.857142857,1,98.53776587,100,4,NO
20,20,125,7,1,0.25,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,3.81E-10,2.25E-09,NA,0.857142857,1,98.53640292,100,4,NO
20,20,125,7,2,0.5,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,2.40E-09,1.40E-08,NA,0.857142857,1,98.53839026,100,4,NO
20,20,125,7,3,0.75,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.22E-08,7.04E-08,NA,0.857142857,1,98.5427164,100,4,NO
20,20,125,7,4,1,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,7.07E-08,3.87E-07,NA,0.857142857,0.857142857,98.54166456,100,4,NO
20,20,125,7,5,1.25,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,5.10E-07,2.83E-06,NA,0.857142857,0.857142857,98.54283096,100,4,NO
20,20,125,7,6,1.5,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.14E-06,6.38E-06,NA,0.857142857,1,98.54319319,100,4,NO
20,20,125,7,7,1.75,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,2.56E-06,1.43E-05,NA,0.857142857,1,98.54227458,100,4,NO
20,20,125,7,8,2,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,1.57E-05,8.79E-05,NA,0.857142857,0.857142857,98.54704381,100,4,NO
20,20,125,7,9,2.25,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,5.03E-05,0.000282708,NA,0.857142857,0.857142857,98.54522456,100,4,NO
20,20,125,7,10,2.5,0.05,0.05,50,100,5,0,0,0,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.01,0.001,0.5,0.5,0,0,updown,0,0,0.000373629,0.0020616,NA,0.857142857,0.857142857,98.54020297,100,4,NO
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,3.06E-13,1.85E-12,NA,1,1,98.53989945,100,4,NO
20,20,125,7,0.5,0.125,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,5.24E-13,3.18E-12,NA,1,1,98.54442458,100,4,NO
20,20,125,7,1,0.25,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,1.49E-12,8.78E-12,NA,1,1,98.54001118,100,4,NO
20,20,125,7,2,0.5,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,7.18E-12,4.17E-11,NA,1,1,98.53676661,100,4,NO
20,20,125,7,3,0.75,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,3.13E-11,1.80E-10,NA,1,1,98.54264634,100,4,NO
20,20,125,7,4,1,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,1.61E-10,8.83E-10,NA,1,1,98.53986464,100,4,NO
20,20,125,7,5,1.25,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,1.05E-09,5.81E-09,NA,1,1,98.55032813,100,4,NO
20,20,125,7,6,1.5,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,5.98E-09,3.34E-08,NA,1,1,98.54188803,100,4,NO
20,20,125,7,7,1.75,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,3.27E-08,1.83E-07,NA,1,1,98.54599074,100,4,NO
20,20,125,7,8,2,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,1.38E-07,7.76E-07,NA,1,1,98.54192744,100,4,NO
20,20,125,7,9,2.25,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,7.17E-07,4.03E-06,NA,1,1,98.54362468,100,4,NO
20,20,125,7,10,2.5,0.05,0.05,50,100,5,0,0,0,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,5.87E-06,3.25E-05,NA,1,1,98.54320361,100,4,NO
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,6.05E-12,3.65E-11,NA,1,1,98.54150533,100,4,NO
20,20,125,7,0.5,0.125,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,1.03E-11,6.24E-11,NA,1,1,98.53848803,100,4,NO
20,20,125,7,1,0.25,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,2.95E-11,1.74E-10,NA,1,1,98.53907115,100,4,NO
20,20,125,7,2,0.5,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,1.38E-10,8.01E-10,NA,1,1,98.54247829,100,4,NO
20,20,125,7,3,0.75,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,5.98E-10,3.44E-09,NA,1,1,98.53360619,100,4,NO
20,20,125,7,4,1,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,2.93E-09,1.61E-08,NA,1,1,98.53697204,100,4,NO
20,20,125,7,5,1.25,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,1.85E-08,1.03E-07,NA,1,1,98.54295847,100,4,NO
20,20,125,7,6,1.5,0.05,0.05,50,100,5,0,0,0,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,0.01,0.5,0.5,0,0,updown,0,0,9.34E-08,5.21E-07,NA,1,1,98.54109319,100,4,NO
